id	title	link	price	description	condition	image_link
791	Can Can 3.4 oz EDP Perfume by  Paris Hilton for Women	http://pricetack.com/item/can-can-34-oz-edp-perfume-by-paris-hilton-for-wome-791	30.95 USD	"<p>Can Can Perfume by Paris Hilton. Can Can launched in 2007 by Paris Hilton is a very sensual yet playful fragrance. With top notes of clementine flower, cassis,and nectarine. Middle notes of wild orchids and orange blossom. Base notes of soft musk,amber and woods. It is soft yet very distictive recommended for evening or day wear. All products are original, authentic name brands. We do not sell knockoffs or imitations.</p>"	used	http://pricetack.com/static/uploads/item.image.8d8da964489e71df.3136313438302e6a7067.jpg
812	Just Me Paris Hilton 3.4 oz Cologne by  Paris Hilton for Men	http://pricetack.com/item/just-me-paris-hilton-34-oz-cologne-by-paris-hilton-812	26.95 USD	"<p>Just Me Paris Hilton cologne for men offers a fresh alternative to traditional, heavy masculine scents. This citrusy fragrance combines the fruity scents of black currant, lime and tangerine with the crisp, outdoorsy aromas of clary sage, grass, lotus, moss, sea breeze and woods to create a refreshing scent that is clean and energizing. Subtle hints of amber, clove, incense, musk and patchouli keep this cologne manly and interesting. Introduced by Paris Hilton in 2006, this casual men's fragrance is the perfect go-to cologne for everyday wear.</p>"	used	http://pricetack.com/static/uploads/item.image.a44182eeec4aa51e.36303830364d2e6a7067.jpg
764	Cool Water 6.7 oz EDT Perfume by  Davidoff for Women	http://pricetack.com/item/cool-water-67-oz-edt-perfume-by-davidoff-for-women-764	48.95 USD	"<p>Cool Water by Davidoff has been a classic scent for women since 1996. This refreshing fragrance perfectly blends the fresh, outdoorsy scents of citrus, pineapple and woody notes with the invigorating smell of ocean air. Spritz this cool, distinctive perfume on your skin in the morning and instantly take advantage of the energy to perform perfectly during the day.</p>"	used	http://pricetack.com/static/uploads/item.image.9f0044c08aa65dd0.3131373431342e6a7067.jpg
526	Rare Pearls 1.7 oz EDP Perfume by Avon for Women	http://pricetack.com/item/rare-pearls-17-oz-edp-perfume-by-avon-for-women-526	17.95 USD	"<p>Rare Pearls Perfume by Avon, As classic and elegant as the woman who wears it, this is a floral fragrance for women. It opens with rosewood, plum, honey and pepper. The heart is dominated by magnolia, while the warm base nicely caresses the skin with musk, sandalwood and patchouli. All products are original, authentic name brands. We do not sell knockoffs or imitations.</p>"	used	http://pricetack.com/static/uploads/item.image.8a172648d3468b64.50524f445f313030333530365f584c5f315f5f6c617267652e6a7067.jpg
684	BROWN LEATHER PURSE WITH BEADS 	http://pricetack.com/item/brown-leather-purse-with-beads-684	37.95 USD	"<p>This Southwest-inspired bag reflects the spirit of a carefree adventurer. You'll feel as though you've unearthed a vintage treasure in its woven details, bold silver tone studs and fringed tassel ornamentation. Features zippered main compartment, long shoulder strap, silver tone hardware, interior zippered pocket, and interior pouches. Measures 13-3/4"" x 10-1/2"" x 4-1/4"".</p>"	used	http://pricetack.com/static/uploads/item.image.9318f3c2aad66566.5f646174615f696d616765735f63616368655f365f346436663166653032643431633365336635656330356635383261346438623063363234363266303163393036346439333436346530306161363332643966395f3830305f3830307e3234307e3234302e6a7067.jpg
217	Stretchy Square Cocktail Ring	http://pricetack.com/item/stretchy-square-cocktail-ring-217	25.00 USD	"<p>Stretchy Square Cocktail Ring. (color CLEAR as shown). Adjustable</p>"	used	http://pricetack.com/static/uploads/item.image.af5d5b5cfa94f90c.3433324a2d5752313037362e6a7067.jpg
51	Nike Vintage Stripe Polo Shirt Lg	http://pricetack.com/item/nike-vintage-stripe-polo-shirt-lg-51	16.00 USD	"Nike Vintage Stripe Polo Golf Shirt<div>Size: Large (21 inch chest, 26 inch length)</div><div>Color: Green/Gray/Orange stripe</div><div>Classic ""Nike Swoosh"" logo</div><div>Good condition</div>"	used	http://pricetack.com/static/uploads/item.image.a74ed21a751b314b.5354415f323231362e4a5047.JPG
549	Genuine Leather Motorcycle Jacket (Size2: M)	http://pricetack.com/item/genuine-leather-motorcycle-jacket-size2-m-549	63.95 USD	"<p>Diamond Plate Ladies Rock Design Genuine Buffalo Leather Motorcycle Jacket. This jacket consists of hundreds of individual pieces of hand selected buffalo leather that are stitched together to create a contouring fit. This stitching process takes several hours of additional production time but the end result is a jacket that is well worth it! Features multiple patches, zippered front, Nehru collar, and leather laces on sleeves and waist for an adjustable fit. Embroidered patches are included and already sewn in place! Size Medium.</p>"	used	http://pricetack.com/static/uploads/item.image.861b8620faa4015d.323137372d322e6a7067.jpg
819	Bora Bora  3.4 oz EDP Perfume by  Liz Claiborne for Women	http://pricetack.com/item/bora-bora-34-oz-edp-perfume-by-liz-claiborne-for-w-819	23.95 USD	"<p>Bora Bora by Liz Claiborne recalls the beauty of an island paradise, providing a sense of sand, sea, and swaying palm trees. Its notes of pink peppercorn blend beautifully with sand accord and tropical mango musk for the perfect casual fragrance. Introduced in 2003, this scent for women evokes a sunny sense of joy and beauty. Spritz it on in the morning or afternoon and enjoy the instant energy it brings to your whole day.</p>"	used	http://pricetack.com/static/uploads/item.image.9670b2036f8e24f5.373833572e6a7067.jpg
863	Cow Print Cotton Tote Bag	http://pricetack.com/item/cow-print-cotton-tote-bag-863	15.70 USD	"<p>* Handmade * 12"" H x 12"" W * Canvas Cow print outside * Solid brown cotton inside * 2 - 22"" handles * I use criss-crossed stitches on each handles for added security.</p><p>** THIS IS NOT A LICENSED PRODUCT. ** THE HANDLES AND INSIDE LINING MAY VARY FROM BAG TO BAG.</p>"	used	http://pricetack.com/static/uploads/item.image.b49ef531618c745c.636f777072696e7431612e6a7067.jpg
317	Sylvia Whyte Girls Holiday Christmas Dress 8	http://pricetack.com/item/sylvia-whyte-girls-holiday-christmas-dress-8-317	24.99 USD	"<p>Sylvia Whyte girl's special occasion dress is pre-owned and in excellent condition. Holiday colors with a velvet bodice. Short puff sleeves. Gathered silk skirt accented with a front bow and fabric back belt with a two velvet button closure. Fully lined skirt with petticoat to add fullness.</p><p>Length 33 1/2""</p><p>100% Authentic 100% Cotton (Top) 100% Silk (Skirt)</p><p>USPS International First Class Mail to Canada $6.95 USPS International First Class Mail Worldwide $10.95</p><p>Refunds are accepted within 7 days of receipt of merchandise (the buyer pays shipping fees). The item will be refunded if merchandise is in the same condition as described, having no signs of being worn. Please contact me by email within 48 hours of receipt of merchandise notifying of return.</p>"	used	http://pricetack.com/static/uploads/item.image.bb4a87d052f89bbf.586d6173204769726c732044726573732e6a7067.jpg
661	Ellen (New) 3.3 oz EDP Perfume by Ellen Tracy for Women	http://pricetack.com/item/ellen-new-33-oz-edp-perfume-by-ellen-tracy-for-wom-661	21.95 USD	"<p>Ellen (new) Perfume by Ellen Tracy. This subtle yet elegant scent is a contemporary classic that accents individuality, like Ellen Tracy fashion itself. The fragrance is both enticing and memorable in its unique blend of flowers, fruits, and spices - arousing a woman sensuality while evoking a feeling of confidence. Notes Top Note: Plum, Green Notes, Galbanum, Osmanthus, Peach, Hiacynth, Bergamot, Lemon Middle Note: Aldehydes, Tuberose, Orchid, Orris Root, Jasmine, Ylang-Ylang, Lily-Of-The-Valley, Rose Base Note: Sandalwood, Amber, Musk, Oakmoss, Raspberry, Cedar. All products are original, authentic name brands. We do not sell knockoffs or imitations.</p>"	used	http://pricetack.com/static/uploads/item.image.8910c1862705d959.3237343138395f462e6a7067.jpg
816	Paris Hilton Heir  1.7 oz Cologne by  Paris Hilton for Men	http://pricetack.com/item/paris-hilton-heir-17-oz-cologne-by-paris-hilton-fo-816	19.95 USD	""	used	http://pricetack.com/static/uploads/item.image.9d9d4dfbe6293750.36313538314d2e6a7067.jpg
685	GENUINE LEATHER PURSE 	http://pricetack.com/item/genuine-leather-purse-685	42.95 USD	"<p>Features snakeskin design accents; printed lining; zippered main compartment with interior pocket and pouches; and multiple zippered exterior pockets. Measures 15"" x 13-1/4"" x 5-1/8"".</p>"	used	http://pricetack.com/static/uploads/item.image.8ba37dc1801766ad.5f646174615f696d616765735f63616368655f365f333635616537666364396361306465393165643732306334636461373436363931386434643031633138663833323430653738613161326230306637373962655f3830305f3830307e3234307e3234302e6a7067.jpg
598	Dora Adorable 3.4 oz Perfume by Marmol & Son for Girls	http://pricetack.com/item/dora-adorable-34-oz-perfume-by-marmol-son-for-girl-598	15.70 USD	"<p>Dora Adorable Perfume by Marmol &amp; Son. Dora The Explorer is the first bilingual, latina heroine who began as a cartoon character on Nickelodeon with one of the all time most educational shows for preschoolers, teaching them about life and adventure, right and wrong through her travels and friends. Top notes are mandarin, blood orange, pink grapefruit with a big heart of daylily, freesia, jasmine. Base notes are musk, and white woods All products are original, authentic name brands.</p>"	used	http://pricetack.com/static/uploads/item.image.bc7400cc79cc608a.3636363033572e6a7067.jpg
514	Black Carry Case Joytech	http://pricetack.com/item/black-carry-case-joytech-514	10.99 USD	"<p>Black Carry case Joyetech brand-Room for all your e-smokes supplys</p>"	used	http://pricetack.com/static/uploads/item.image.88a20b40871975cb.24284b47724871462c216b734537214e2d71757662424f7a736e3334335a677e7e36305f33352e6a7067.jpg
808	Paris Hilton Tease 3.4 oz EDP Perfume GIFT SET by  Paris Hilton for Women	http://pricetack.com/item/paris-hilton-tease-34-oz-edp-perfume-gift-set-by-p-808	25.95 USD	"<p>Gift Set - 3.4 oz Eau De Toilette Spray + 3 oz Shower Gel + 3 oz Body Lotion</p>"	used	http://pricetack.com/static/uploads/item.image.a203998eb43c8972.50415249535453572e6a7067.jpg
509	Joye 510 PCC	http://pricetack.com/item/joye-510-pcc-509	27.99 USD	"<p>This is the stainless steel Joye 510 PCC for e-cigarette or electronic cigarettes. There are two types of stainless steel Joye 510 PCC, one for the regular Joye 510 battery and the other for the longer 280mAh Joye 510 mega manual battery.</p><p>1. Stainless steel Joye 510 PCC for regular 180mAh Joye 510 battery: Mirror Black, Mirror Steel.</p><p>This type of Joye 510 PCC can carry 1 Joye 510 atomizer, 2 Joye 510 cartridges and charge one regular Joye 510 battery (up to 4 times). This Joye 510 PCC CAN ONLY fit regular Joye 510 batteries, both 150mAh Joye 510 manual batteries and 180mAh Joye 510 auto batteries.</p><p>2. Stainless steel Joye 510 PCC for 280mAh Joye 510 mega manual battery: Mirror Steel.</p><p>This type of Joye 510 PCC can carry 1 Joye 510 atomizer, 1 Joye 510 mega battery and charge one Joye 510 mega battery (up to 3 times). This Joye 510 PCC CAN ONLY fit the 280mAh Joye 510 mega MANUAL battery, 280mAh Joye 510 mega auto battery(90mm). It CAN NOT charge regular Joye 510 battery or 280mAh Joye 510 mega auto battery(85mm).</p><p>Including *Stainless steel Joye 510 PCC for e-cigarette  1pc *USB cable  1pc This item does not include any battery, atomizer or cartridge.</p><p>Parameter Capacity built-in 1200mAh battery a full-charged new PCC can charge 150/180mAh battery up to 4 times  or 280mAh battery up to 3 times Output voltage DC 3.7V Length 108mm Width 45mm Thickness 20mm</p>"	used	http://pricetack.com/static/uploads/item.image.af6c859630cf8246.343838643232323437326533326634302e6a7067.jpg
688	LEATHER DUFFLE BAG 	http://pricetack.com/item/leather-duffle-bag-688	49.95 USD	"<p>Features POLICE logo embroidered on both sides, detachable/adjustable shoulder strap, padded handle, and roomy interior. Measures 20"" x 11"" x 10-1/4"".</p>"	used	http://pricetack.com/static/uploads/item.image.b5cf8ba2abf97f84.5f646174615f696d616765735f63616368655f365f636436646233323636646134393962306133373864393830376436626336313837353235623832343262643736386534626239343435363530373663363032355f3830305f3830307e3234307e3234302e6a7067.jpg
201	Rhinestone Crocodile Brooch	http://pricetack.com/item/rhinestone-crocodile-brooch-201	30.00 USD	"<p>Rhinestone Crocodile Brooch. As shown.</p>"	used	http://pricetack.com/static/uploads/item.image.a793be17816c6b77.31313739422d573538332e6a7067.jpg
260	White Studded 5-Pocket Bag w/Removable Shoulder Strap and Handles	http://pricetack.com/item/white-studded-5-pocket-bag-wremovable-shoulder-str-260	32.00 USD	"<p>White Studded 5-Pocket Bag w/Removable Shoulder Strap and Handles. One exterior zipper pocket. Zipper and snap opening. 16.5""x 17.5""x 2"".</p>"	used	http://pricetack.com/static/uploads/item.image.8a549124e177684d.363348422d48424739323034304245492e6a7067.jpg
208	Red Rhinestone Swirl Ring	http://pricetack.com/item/red-rhinestone-swirl-ring-208	20.00 USD	"<p>Red Rhinestone Swirl Ring. As shown. One Size Fits Most.</p>"	used	http://pricetack.com/static/uploads/item.image.8231b36e24cbc9c8.313630364a2d573638342e6a7067.jpg
